Congress,Directory,ID,Number,Subtype,Summary,Type,Version,to_use
113,./data/113/bills/hr/hr2253/text-versions/ih,113_HR2253_IH,HR2253,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr162/text-versions/ih,113_HR162_IH,HR162,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6131/text-versions/ih,114_HR6131_IH,HR6131,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr98/text-versions/ih,114_HR98_IH,HR98,HR,1,Bills,IH,1
114,./data/114/bills/s/s1572/text-versions/is,114_S1572_IS,S1572,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2710/text-versions/ih,114_HR2710_IH,HR2710,HR,1,Bills,IH,1
113,./data/113/bills/s/s2979/text-versions/is,113_S2979_IS,S2979,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2445/text-versions/ih,114_HR2445_IH,HR2445,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr252/text-versions/ih,114_HR252_IH,HR252,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2516/text-versions/ih,113_HR2516_IH,HR2516,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3266/text-versions/ih,114_HR3266_IH,HR3266,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2431/text-versions/ih,114_HR2431_IH,HR2431,HR,1,Bills,IH,1
114,./data/114/bills/s/s3275/text-versions/is,114_S3275_IS,S3275,S,1,Bills,IS,1
115,./data/115/bills/s/s1201/text-versions/is,115_S1201_IS,S1201,S,1,Bills,IS,1
113,./data/113/bills/hr/hr684/text-versions/ih,113_HR684_IH,HR684,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5711/text-versions/rh,114_HR5711_RH,HR5711,HR,1,Bills,RH,1
113,./data/113/bills/s/s884/text-versions/is,113_S884_IS,S884,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1677/text-versions/ih,114_HR1677_IH,HR1677,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4497/text-versions/ih,114_HR4497_IH,HR4497,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4276/text-versions/enr,113_HR4276_ENR,HR4276,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr4957/text-versions/enr,114_HR4957_ENR,HR4957,HR,1,Bills,ENR,1
114,./data/114/bills/hr/hr6109/text-versions/ih,114_HR6109_IH,HR6109,HR,1,Bills,IH,1
114,./data/114/bills/s/s539/text-versions/is,114_S539_IS,S539,S,1,Bills,IS,1
113,./data/113/bills/hr/hr277/text-versions/rh,113_HR277_RH,HR277,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr3100/text-versions/ih,114_HR3100_IH,HR3100,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5774/text-versions/ih,114_HR5774_IH,HR5774,HR,1,Bills,IH,1
114,./data/114/bills/s/s1762/text-versions/is,114_S1762_IS,S1762,S,1,Bills,IS,1
115,./data/115/bills/s/s799/text-versions/is,115_S799_IS,S799,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3291/text-versions/ih,114_HR3291_IH,HR3291,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2972/text-versions/ih,113_HR2972_IH,HR2972,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2480/text-versions/ih,113_HR2480_IH,HR2480,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1888/text-versions/ih,114_HR1888_IH,HR1888,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4787/text-versions/ih,113_HR4787_IH,HR4787,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2785/text-versions/ih,115_HR2785_IH,HR2785,HR,1,Bills,IH,1
113,./data/113/bills/s/s778/text-versions/is,113_S778_IS,S778,S,1,Bills,IS,1
114,./data/114/bills/s/s2967/text-versions/is,114_S2967_IS,S2967,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3598/text-versions/ih,115_HR3598_IH,HR3598,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr722/text-versions/ih,115_HR722_IH,HR722,HR,1,Bills,IH,1
114,./data/114/bills/s/s2291/text-versions/is,114_S2291_IS,S2291,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3321/text-versions/ih,113_HR3321_IH,HR3321,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3475/text-versions/ih,114_HR3475_IH,HR3475,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1402/text-versions/ih,115_HR1402_IH,HR1402,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4137/text-versions/ih,114_HR4137_IH,HR4137,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1715/text-versions/ih,113_HR1715_IH,HR1715,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1554/text-versions/ih,113_HR1554_IH,HR1554,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6094/text-versions/rds,114_HR6094_RDS,HR6094,HR,1,Bills,RDS,1
114,./data/114/bills/hr/hr3425/text-versions/ih,114_HR3425_IH,HR3425,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1655/text-versions/ih,114_HR1655_IH,HR1655,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3530/text-versions/rh,113_HR3530_RH,HR3530,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr820/text-versions/ih,115_HR820_IH,HR820,HR,1,Bills,IH,1
114,./data/114/bills/s/s1285/text-versions/is,114_S1285_IS,S1285,S,1,Bills,IS,1
114,./data/114/bills/s/s2639/text-versions/is,114_S2639_IS,S2639,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3221/text-versions/ih,113_HR3221_IH,HR3221,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr6/text-versions/rh,113_HR6_RH,HR6,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr787/text-versions/ih,115_HR787_IH,HR787,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr368/text-versions/ih,115_HR368_IH,HR368,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr896/text-versions/ih,115_HR896_IH,HR896,HR,1,Bills,IH,1
114,./data/114/bills/s/s983/text-versions/is,114_S983_IS,S983,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4163/text-versions/ih,113_HR4163_IH,HR4163,HR,1,Bills,IH,1
113,./data/113/bills/s/s196/text-versions/is,113_S196_IS,S196,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6373/text-versions/ih,114_HR6373_IH,HR6373,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr905/text-versions/ih,114_HR905_IH,HR905,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6481/text-versions/ih,114_HR6481_IH,HR6481,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3734/text-versions/rh,114_HR3734_RH,HR3734,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr2106/text-versions/ih,113_HR2106_IH,HR2106,HR,1,Bills,IH,1
113,./data/113/bills/s/s1228/text-versions/is,113_S1228_IS,S1228,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4999/text-versions/ih,114_HR4999_IH,HR4999,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2479/text-versions/ih,113_HR2479_IH,HR2479,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3992/text-versions/ih,113_HR3992_IH,HR3992,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2444/text-versions/ih,113_HR2444_IH,HR2444,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1726/text-versions/ih,114_HR1726_IH,HR1726,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4275/text-versions/enr,113_HR4275_ENR,HR4275,HR,1,Bills,ENR,1
114,./data/114/bills/s/s1176/text-versions/is,114_S1176_IS,S1176,S,1,Bills,IS,1
113,./data/113/bills/hr/hr37/text-versions/ih,113_HR37_IH,HR37,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1275/text-versions/ih,115_HR1275_IH,HR1275,HR,1,Bills,IH,1
114,./data/114/bills/s/s662/text-versions/is,114_S662_IS,S662,S,1,Bills,IS,1
114,./data/114/bills/s/s134/text-versions/is,114_S134_IS,S134,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2452/text-versions/rh,113_HR2452_RH,HR2452,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr2837/text-versions/ih,113_HR2837_IH,HR2837,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1110/text-versions/ih,113_HR1110_IH,HR1110,HR,1,Bills,IH,1
114,./data/114/bills/s/s826/text-versions/is,114_S826_IS,S826,S,1,Bills,IS,1
113,./data/113/bills/s/s458/text-versions/is,113_S458_IS,S458,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4196/text-versions/ih,114_HR4196_IH,HR4196,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6151/text-versions/ih,114_HR6151_IH,HR6151,HR,1,Bills,IH,1
113,./data/113/bills/s/s2433/text-versions/is,113_S2433_IS,S2433,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3263/text-versions/ih,113_HR3263_IH,HR3263,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2985/text-versions/ih,114_HR2985_IH,HR2985,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr860/text-versions/ih,113_HR860_IH,HR860,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5786/text-versions/ih,114_HR5786_IH,HR5786,HR,1,Bills,IH,1
114,./data/114/bills/s/s2766/text-versions/is,114_S2766_IS,S2766,S,1,Bills,IS,1
115,./data/115/bills/s/s506/text-versions/is,115_S506_IS,S506,S,1,Bills,IS,1
115,./data/115/bills/hr/hr81/text-versions/ih,115_HR81_IH,HR81,HR,1,Bills,IH,1
113,./data/113/bills/s/s2487/text-versions/is,113_S2487_IS,S2487,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2693/text-versions/ih,113_HR2693_IH,HR2693,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2781/text-versions/ih,114_HR2781_IH,HR2781,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr781/text-versions/ih,114_HR781_IH,HR781,HR,1,Bills,IH,1
115,./data/115/bills/s/s114/text-versions/enr,115_S114_ENR,S114,S,1,Bills,ENR,1
113,./data/113/bills/s/s2651/text-versions/enr,113_S2651_ENR,S2651,S,1,Bills,ENR,1
114,./data/114/bills/s/s1871/text-versions/is,114_S1871_IS,S1871,S,1,Bills,IS,1
114,./data/114/bills/hr/hr404/text-versions/rh,114_HR404_RH,HR404,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr3285/text-versions/ih,113_HR3285_IH,HR3285,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr635/text-versions/ih,114_HR635_IH,HR635,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5454/text-versions/ih,113_HR5454_IH,HR5454,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5611/text-versions/ih,113_HR5611_IH,HR5611,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr3766/text-versions/ih,115_HR3766_IH,HR3766,HR,1,Bills,IH,1
113,./data/113/bills/s/s2608/text-versions/is,113_S2608_IS,S2608,S,1,Bills,IS,1
114,./data/114/bills/hr/hr212/text-versions/enr,114_HR212_ENR,HR212,HR,1,Bills,ENR,1
115,./data/115/bills/hr/hr1993/text-versions/ih,115_HR1993_IH,HR1993,HR,1,Bills,IH,1
114,./data/114/bills/s/s503/text-versions/is,114_S503_IS,S503,S,1,Bills,IS,1
114,./data/114/bills/s/s897/text-versions/is,114_S897_IS,S897,S,1,Bills,IS,1
114,./data/114/bills/hr/hr150/text-versions/ih,114_HR150_IH,HR150,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1621/text-versions/ih,113_HR1621_IH,HR1621,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3089/text-versions/ih,113_HR3089_IH,HR3089,HR,1,Bills,IH,1
114,./data/114/bills/s/s339/text-versions/pcs,114_S339_PCS,S339,S,1,Bills,PCS,1
113,./data/113/bills/hr/hr2672/text-versions/rds,113_HR2672_RDS,HR2672,HR,1,Bills,RDS,1
113,./data/113/bills/hr/hr841/text-versions/rh,113_HR841_RH,HR841,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr4984/text-versions/ih,114_HR4984_IH,HR4984,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4084/text-versions/rh,114_HR4084_RH,HR4084,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr740/text-versions/rh,113_HR740_RH,HR740,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr2042/text-versions/ih,115_HR2042_IH,HR2042,HR,1,Bills,IH,1
113,./data/113/bills/s/s629/text-versions/is,113_S629_IS,S629,S,1,Bills,IS,1
114,./data/114/bills/s/s2225/text-versions/is,114_S2225_IS,S2225,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1191/text-versions/enr,114_HR1191_ENR,HR1191,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr2317/text-versions/ih,113_HR2317_IH,HR2317,HR,1,Bills,IH,1
115,./data/115/bills/s/s68/text-versions/is,115_S68_IS,S68,S,1,Bills,IS,1
115,./data/115/bills/s/s401/text-versions/is,115_S401_IS,S401,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4286/text-versions/ih,114_HR4286_IH,HR4286,HR,1,Bills,IH,1
114,./data/114/bills/s/s2093/text-versions/is,114_S2093_IS,S2093,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3374/text-versions/enr,113_HR3374_ENR,HR3374,HR,1,Bills,ENR,1
113,./data/113/bills/s/s1605/text-versions/is,113_S1605_IS,S1605,S,1,Bills,IS,1
113,./data/113/bills/hr/hr553/text-versions/rh,113_HR553_RH,HR553,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr375/text-versions/enr,115_HR375_ENR,HR375,HR,1,Bills,ENR,1
115,./data/115/bills/hr/hr1151/text-versions/ih,115_HR1151_IH,HR1151,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4037/text-versions/ih,114_HR4037_IH,HR4037,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3670/text-versions/rh,113_HR3670_RH,HR3670,HR,1,Bills,RH,1
114,./data/114/bills/hr/hr1406/text-versions/ih,114_HR1406_IH,HR1406,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3288/text-versions/ih,113_HR3288_IH,HR3288,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr603/text-versions/ih,113_HR603_IH,HR603,HR,1,Bills,IH,1
113,./data/113/bills/s/s428/text-versions/is,113_S428_IS,S428,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3470/text-versions/ih,114_HR3470_IH,HR3470,HR,1,Bills,IH,1
114,./data/114/bills/s/s2734/text-versions/is,114_S2734_IS,S2734,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3151/text-versions/ih,113_HR3151_IH,HR3151,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3442/text-versions/ih,113_HR3442_IH,HR3442,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2423/text-versions/ih,114_HR2423_IH,HR2423,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5110/text-versions/ih,114_HR5110_IH,HR5110,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2410/text-versions/rh,115_HR2410_RH,HR2410,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr611/text-versions/ih,115_HR611_IH,HR611,HR,1,Bills,IH,1
114,./data/114/bills/s/s2583/text-versions/is,114_S2583_IS,S2583,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1046/text-versions/ih,115_HR1046_IH,HR1046,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr651/text-versions/ih,115_HR651_IH,HR651,HR,1,Bills,IH,1
113,./data/113/bills/s/s675/text-versions/is,113_S675_IS,S675,S,1,Bills,IS,1
115,./data/115/bills/hr/hr3000/text-versions/ih,115_HR3000_IH,HR3000,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr1486/text-versions/ih,115_HR1486_IH,HR1486,HR,1,Bills,IH,1
114,./data/114/bills/s/s1270/text-versions/is,114_S1270_IS,S1270,S,1,Bills,IS,1
114,./data/114/bills/hr/hr3513/text-versions/ih,114_HR3513_IH,HR3513,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4922/text-versions/ih,114_HR4922_IH,HR4922,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr828/text-versions/ih,114_HR828_IH,HR828,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2943/text-versions/ih,113_HR2943_IH,HR2943,HR,1,Bills,IH,1
114,./data/114/bills/s/s3101/text-versions/is,114_S3101_IS,S3101,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6371/text-versions/ih,114_HR6371_IH,HR6371,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2019/text-versions/ih,115_HR2019_IH,HR2019,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6262/text-versions/ih,114_HR6262_IH,HR6262,HR,1,Bills,IH,1
115,./data/115/bills/s/s870/text-versions/rfh,115_S870_RFH,S870,S,1,Bills,RFH,1
113,./data/113/bills/hr/hr2995/text-versions/ih,113_HR2995_IH,HR2995,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr354/text-versions/ih,114_HR354_IH,HR354,HR,1,Bills,IH,1
114,./data/114/bills/s/s1747/text-versions/is,114_S1747_IS,S1747,S,1,Bills,IS,1
114,./data/114/bills/hr/hr2810/text-versions/ih,114_HR2810_IH,HR2810,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5317/text-versions/ih,113_HR5317_IH,HR5317,HR,1,Bills,IH,1
114,./data/114/bills/s/s219/text-versions/is,114_S219_IS,S219,S,1,Bills,IS,1
115,./data/115/bills/hr/hr1269/text-versions/ih,115_HR1269_IH,HR1269,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2305/text-versions/ih,114_HR2305_IH,HR2305,HR,1,Bills,IH,1
113,./data/113/bills/s/s2189/text-versions/is,113_S2189_IS,S2189,S,1,Bills,IS,1
113,./data/113/bills/hr/hr2778/text-versions/ih,113_HR2778_IH,HR2778,HR,1,Bills,IH,1
113,./data/113/bills/s/s212/text-versions/is,113_S212_IS,S212,S,1,Bills,IS,1
114,./data/114/bills/hr/hr622/text-versions/rh,114_HR622_RH,HR622,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr3287/text-versions/ih,113_HR3287_IH,HR3287,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr6369/text-versions/ih,114_HR6369_IH,HR6369,HR,1,Bills,IH,1
114,./data/114/bills/s/s1952/text-versions/is,114_S1952_IS,S1952,S,1,Bills,IS,1
113,./data/113/bills/s/s2034/text-versions/is,113_S2034_IS,S2034,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5580/text-versions/ih,113_HR5580_IH,HR5580,HR,1,Bills,IH,1
114,./data/114/bills/s/s13/text-versions/is,114_S13_IS,S13,S,1,Bills,IS,1
113,./data/113/bills/hr/hr1450/text-versions/ih,113_HR1450_IH,HR1450,HR,1,Bills,IH,1
114,./data/114/bills/s/s1180/text-versions/enr,114_S1180_ENR,S1180,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr4969/text-versions/rh,114_HR4969_RH,HR4969,HR,1,Bills,RH,1
113,./data/113/bills/hr/hr5620/text-versions/ih,113_HR5620_IH,HR5620,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3104/text-versions/ih,113_HR3104_IH,HR3104,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr1004/text-versions/ih,113_HR1004_IH,HR1004,HR,1,Bills,IH,1
114,./data/114/bills/s/s572/text-versions/is,114_S572_IS,S572,S,1,Bills,IS,1
114,./data/114/bills/hr/hr703/text-versions/ih,114_HR703_IH,HR703,HR,1,Bills,IH,1
114,./data/114/bills/s/s1983/text-versions/is,114_S1983_IS,S1983,S,1,Bills,IS,1
113,./data/113/bills/hr/hr423/text-versions/ih,113_HR423_IH,HR423,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr431/text-versions/ih,115_HR431_IH,HR431,HR,1,Bills,IH,1
114,./data/114/bills/s/s719/text-versions/enr,114_S719_ENR,S719,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr5122/text-versions/ih,114_HR5122_IH,HR5122,HR,1,Bills,IH,1
115,./data/115/bills/s/s435/text-versions/is,115_S435_IS,S435,S,1,Bills,IS,1
115,./data/115/bills/hr/hr824/text-versions/ih,115_HR824_IH,HR824,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr726/text-versions/ih,113_HR726_IH,HR726,HR,1,Bills,IH,1
113,./data/113/bills/s/s1457/text-versions/is,113_S1457_IS,S1457,S,1,Bills,IS,1
114,./data/114/bills/s/s2297/text-versions/is,114_S2297_IS,S2297,S,1,Bills,IS,1
113,./data/113/bills/hr/hr509/text-versions/ih,113_HR509_IH,HR509,HR,1,Bills,IH,1
114,./data/114/bills/s/s750/text-versions/is,114_S750_IS,S750,S,1,Bills,IS,1
113,./data/113/bills/hr/hr563/text-versions/ih,113_HR563_IH,HR563,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3931/text-versions/ih,113_HR3931_IH,HR3931,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3443/text-versions/ih,113_HR3443_IH,HR3443,HR,1,Bills,IH,1
114,./data/114/bills/s/s1378/text-versions/is,114_S1378_IS,S1378,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1485/text-versions/ih,114_HR1485_IH,HR1485,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2488/text-versions/ih,113_HR2488_IH,HR2488,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr5150/text-versions/ih,113_HR5150_IH,HR5150,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr2816/text-versions/ih,114_HR2816_IH,HR2816,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr5205/text-versions/ih,114_HR5205_IH,HR5205,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4034/text-versions/ih,113_HR4034_IH,HR4034,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr3524/text-versions/ih,113_HR3524_IH,HR3524,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr3006/text-versions/ih,114_HR3006_IH,HR3006,HR,1,Bills,IH,1
114,./data/114/bills/s/s1581/text-versions/is,114_S1581_IS,S1581,S,1,Bills,IS,1
114,./data/114/bills/s/s1125/text-versions/is,114_S1125_IS,S1125,S,1,Bills,IS,1
115,./data/115/bills/s/s47/text-versions/is,115_S47_IS,S47,S,1,Bills,IS,1
114,./data/114/bills/s/s1221/text-versions/is,114_S1221_IS,S1221,S,1,Bills,IS,1
113,./data/113/bills/hr/hr4244/text-versions/ih,113_HR4244_IH,HR4244,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr831/text-versions/ih,113_HR831_IH,HR831,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4713/text-versions/ih,113_HR4713_IH,HR4713,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2934/text-versions/ih,113_HR2934_IH,HR2934,HR,1,Bills,IH,1
113,./data/113/bills/s/s1058/text-versions/is,113_S1058_IS,S1058,S,1,Bills,IS,1
113,./data/113/bills/s/s1821/text-versions/is,113_S1821_IS,S1821,S,1,Bills,IS,1
113,./data/113/bills/s/s366/text-versions/is,113_S366_IS,S366,S,1,Bills,IS,1
114,./data/114/bills/hr/hr5747/text-versions/ih,114_HR5747_IH,HR5747,HR,1,Bills,IH,1
114,./data/114/bills/s/s2468/text-versions/is,114_S2468_IS,S2468,S,1,Bills,IS,1
114,./data/114/bills/hr/hr4185/text-versions/ih,114_HR4185_IH,HR4185,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2244/text-versions/ih,113_HR2244_IH,HR2244,HR,1,Bills,IH,1
114,./data/114/bills/s/s3111/text-versions/is,114_S3111_IS,S3111,S,1,Bills,IS,1
113,./data/113/bills/s/s1092/text-versions/is,113_S1092_IS,S1092,S,1,Bills,IS,1
113,./data/113/bills/hr/hr5867/text-versions/ih,113_HR5867_IH,HR5867,HR,1,Bills,IH,1
114,./data/114/bills/s/s794/text-versions/is,114_S794_IS,S794,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1713/text-versions/ih,114_HR1713_IH,HR1713,HR,1,Bills,IH,1
113,./data/113/bills/s/s1261/text-versions/is,113_S1261_IS,S1261,S,1,Bills,IS,1
114,./data/114/bills/s/s2751/text-versions/is,114_S2751_IS,S2751,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6168/text-versions/ih,114_HR6168_IH,HR6168,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4757/text-versions/ih,113_HR4757_IH,HR4757,HR,1,Bills,IH,1
113,./data/113/bills/s/s1713/text-versions/is,113_S1713_IS,S1713,S,1,Bills,IS,1
113,./data/113/bills/s/s2389/text-versions/pcs,113_S2389_PCS,S2389,S,1,Bills,PCS,1
114,./data/114/bills/hr/hr5848/text-versions/ih,114_HR5848_IH,HR5848,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr4565/text-versions/ih,113_HR4565_IH,HR4565,HR,1,Bills,IH,1
115,./data/115/bills/s/s1757/text-versions/pcs,115_S1757_PCS,S1757,S,1,Bills,PCS,1
114,./data/114/bills/hr/hr2973/text-versions/ih,114_HR2973_IH,HR2973,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1226/text-versions/ih,114_HR1226_IH,HR1226,HR,1,Bills,IH,1
114,./data/114/bills/s/s1642/text-versions/is,114_S1642_IS,S1642,S,1,Bills,IS,1
113,./data/113/bills/hr/hr585/text-versions/rh,113_HR585_RH,HR585,HR,1,Bills,RH,1
115,./data/115/bills/hr/hr1254/text-versions/ih,115_HR1254_IH,HR1254,HR,1,Bills,IH,1
115,./data/115/bills/hr/hr2709/text-versions/ih,115_HR2709_IH,HR2709,HR,1,Bills,IH,1
114,./data/114/bills/s/s3441/text-versions/is,114_S3441_IS,S3441,S,1,Bills,IS,1
114,./data/114/bills/hr/hr1253/text-versions/ih,114_HR1253_IH,HR1253,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2917/text-versions/ih,113_HR2917_IH,HR2917,HR,1,Bills,IH,1
113,./data/113/bills/hr/hr2698/text-versions/ih,113_HR2698_IH,HR2698,HR,1,Bills,IH,1
113,./data/113/bills/s/s1056/text-versions/is,113_S1056_IS,S1056,S,1,Bills,IS,1
114,./data/114/bills/s/s830/text-versions/is,114_S830_IS,S830,S,1,Bills,IS,1
114,./data/114/bills/s/s1580/text-versions/enr,114_S1580_ENR,S1580,S,1,Bills,ENR,1
114,./data/114/bills/hr/hr4923/text-versions/enr,114_HR4923_ENR,HR4923,HR,1,Bills,ENR,1
113,./data/113/bills/hr/hr3644/text-versions/ih,113_HR3644_IH,HR3644,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr1743/text-versions/ih,114_HR1743_IH,HR1743,HR,1,Bills,IH,1
114,./data/114/bills/s/s2791/text-versions/is,114_S2791_IS,S2791,S,1,Bills,IS,1
114,./data/114/bills/hr/hr6291/text-versions/ih,114_HR6291_IH,HR6291,HR,1,Bills,IH,1
113,./data/113/bills/s/s865/text-versions/is,113_S865_IS,S865,S,1,Bills,IS,1
114,./data/114/bills/hr/hr44/text-versions/ih,114_HR44_IH,HR44,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr4484/text-versions/ih,114_HR4484_IH,HR4484,HR,1,Bills,IH,1
114,./data/114/bills/s/s692/text-versions/is,114_S692_IS,S692,S,1,Bills,IS,1
113,./data/113/bills/hr/hr3971/text-versions/ih,113_HR3971_IH,HR3971,HR,1,Bills,IH,1
114,./data/114/bills/hr/hr969/text-versions/ih,114_HR969_IH,HR969,HR,1,Bills,IH,1
